date,equity,daily_return,position_shares,entry_price,stop_price,strategy_realized_vol,leverage_mult_today
2020-08-05,1693012.6452762103,0.004014215149473754,2045.0,150.715066947937,151.2824780613889,0.07648403826676817,1.3074623446425602
2020-08-06,1695054.5872622943,0.0012060996660487877,2045.0,150.715066947937,151.41659312312007,0.07670035868222376,1.3037748677852823
2020-08-07,1689171.1245089984,-0.003470957689214238,2045.0,150.715066947937,151.76578158912835,0.0760868700795656,1.314287207443649
2020-08-10,1687197.706998012,-0.0011682756603833555,2045.0,150.715066947937,151.8085515747468,0.0766528383781923,1.3045831324160067
2020-08-11,1680296.8305331683,-0.004090140969384315,2045.0,150.715066947937,152.28429584354163,0.07677806051185719,1.302455406314367
2020-08-12,1688637.376263759,0.004963733537451498,2045.0,150.715066947937,152.48401414737106,0.07746241645673774,1.2909486248192292
2020-08-13,1688512.621777675,-7.38787899863258e-05,2045.0,150.715066947937,152.48401414737106,0.07789974862882137,1.2837011898007842
2020-08-14,1687183.3842593646,-0.0007872239159877337,2045.0,150.715066947937,152.48401414737106,0.07791625819048818,1.283429188238505
2020-08-17,1690699.7570163226,0.002084167488705768,2045.0,150.715066947937,152.48401414737106,0.07782485436978492,1.2849365515655171
2020-08-18,1704000.4325229144,0.007866964818203037,2045.0,150.715066947937,152.48401414737106,0.0773160866838962,1.29339189668052
2020-08-19,1698682.4215060687,-0.0031208976918931652,2045.0,150.715066947937,152.48401414737106,0.07849410464287603,1.2739810264091702
2020-08-20,1702454.4192630267,0.002220543233510286,2045.0,150.715066947937,152.7629538099814,0.07884474572090375,1.2683153339600088
2020-08-21,1701160.9417849993,-0.0007597721638781252,2045.0,150.715066947937,152.9673575866981,0.07766494778401384,1.2875821442396373
2020-08-24,1703486.1245089984,0.0013668211319026735,2045.0,150.715066947937,153.68547168154393,0.07775698789719103,1.2860580470557619
2020-08-25,1707476.9262820696,0.0023427263161428513,2045.0,150.715066947937,156.09153083663173,0.07738301073325958,1.29227331752058
2020-08-26,1717227.4972659564,0.005710514053690829,2045.0,150.715066947937,156.09153083663173,0.07728633050997348,1.2938898682360838
2020-08-27,1712948.3372622943,-0.0024919004677452783,2045.0,150.715066947937,159.29023174402911,0.07782876713508774,1.2848719526345516
2020-08-28,1713132.3797732806,0.000107441950806475,2045.0,150.715066947937,159.55789741239965,0.07818040002660918,1.2790929691580548
2020-08-31,1718159.005749843,0.002934172534423629,2045.0,150.715066947937,160.16405530299562,0.07793079628193787,1.2831897628534452
2020-09-01,1723083.3442813372,0.002866055187566996,2045.0,150.715066947937,162.11465416722731,0.07795839551098833,1.2827354814646599
2020-09-02,1726389.0885287737,0.0019185051369730033,2045.0,150.715066947937,163.37803768849287,0.0776814792030875,1.2873081334942633
2020-09-03,1703601.293132748,-0.013199686876754657,0.0,,,0.07602570760206391,1.3153445479708399
2020-09-04,1700757.2981443387,-0.0016694017549021556,2213.0,165.91658389587403,165.54518997433107,0.08078156062699765,1.237906265041622
2020-09-08,1702302.6702715775,0.0009086376574276578,0.0,,,0.07772897657007725,1.2865215060414967
2020-09-09,1702302.6702715775,0.0,0.0,,,0.07724847103655634,1.2945240036230226
2020-09-10,1702302.6702715775,0.0,0.0,,,0.07693474520783777,1.2998028358949116
2020-09-11,1702302.6702715775,0.0,0.0,,,0.07663859576714045,1.3048255777525086
2020-09-14,1702302.6702715775,0.0,0.0,,,0.07656845571533188,1.3060208550082621
2020-09-15,1702302.6702715775,0.0,0.0,,,0.07657460035520311,1.3059160548815738
2020-09-16,1702302.6702715775,0.0,0.0,,,0.07653710334509622,1.3065558484636206
2020-09-17,1702302.6702715775,0.0,0.0,,,0.07627723238777818,1.311007188771874
2020-09-18,1702302.6702715775,0.0,0.0,,,0.07576433456471508,1.31988224505006
2020-09-21,1702302.6702715775,0.0,0.0,,,0.07543949459357299,1.32556561438734
2020-09-22,1702302.6702715775,0.0,0.0,,,0.07539441656964323,1.3263581648334415
2020-09-23,1702302.6702715775,0.0,0.0,,,0.07418813520782327,1.347924431849782
2020-09-24,1702302.6702715775,0.0,0.0,,,0.07410055859207638,1.3495174921757347
2020-09-25,1702302.6702715775,0.0,0.0,,,0.07268840530498469,1.3757352301295072
2020-09-28,1702302.6702715775,0.0,0.0,,,0.06899645517582291,1.4493498215983864
2020-09-29,1702302.6702715775,0.0,0.0,,,0.06898188588608861,1.4496559309081853
2020-09-30,1702302.6702715775,0.0,0.0,,,0.06096102751952393,1.5
2020-10-01,1702302.6702715775,0.0,0.0,,,0.05992196887563196,1.5
2020-10-02,1702302.6702715775,0.0,0.0,,,0.05787509606561975,1.5
2020-10-05,1702302.6702715775,0.0,0.0,,,0.054434966843293256,1.5
2020-10-06,1702302.6702715775,0.0,0.0,,,0.05431581682839479,1.5
2020-10-07,1702302.6702715775,0.0,0.0,,,0.05120934383894866,1.5
2020-10-08,1702302.6702715775,0.0,0.0,,,0.04878576401559656,1.5
2020-10-09,1702302.6702715775,0.0,0.0,,,0.04802445287783342,1.5
2020-10-12,1714240.6106333085,0.007012818913000096,2634.0,167.51374371795654,165.54518997433107,0.048008225103766795,1.5
2020-10-13,1714332.8102793046,5.378454192728199e-05,2634.0,167.51374371795654,165.54518997433107,0.049606852833096654,1.5
2020-10-14,1703807.340491707,-0.006139688702500479,2634.0,167.51374371795654,165.54518997433107,0.04921036518561721,1.5
2020-10-15,1696547.5549317834,-0.004260919287874754,0.0,,,0.049837986523577356,1.5
2020-10-16,1685189.005745102,-0.006695096258081623,2446.0,168.17831517333985,165.54518997433107,0.05048583507030742,1.5
2020-10-19,1689576.6900207975,0.002603674876074491,0.0,,,0.05175619278362107,1.5
2020-10-20,1688778.5715199187,-0.0004723777888229197,2121.0,161.13010981292723,165.54518997433107,0.05143004514792979,1.5
2020-10-21,1698490.256989113,0.00575071571428909,0.0,,,0.05143036081026964,1.5
2020-10-22,1696685.9881465319,-0.0010622780055150605,2298.0,159.50944910583496,165.54518997433107,0.05228697732730697,1.5
2020-10-23,1711874.184709268,0.008951683852430392,0.0,,,0.05231957715515385,1.5
2020-10-26,1712627.8527775528,0.00044025903014177636,2487.0,159.95299015960694,165.54518997433107,0.05511260437960487,1.5
2020-10-27,1725255.1308779975,0.007373042590639756,0.0,,,0.05343607590165412,1.5
2020-10-28,1714182.4591849179,-0.006417990878511248,2494.0,162.4812428375244,165.54518997433107,0.05488033435071776,1.5
2020-10-29,1732364.4940849363,0.010606825896855687,0.0,,,0.05654298863898439,1.5
2020-10-30,1716987.2112253502,-0.008876470807437475,2484.0,157.903285697937,165.54518997433107,0.0598614067030516,1.5
2020-11-02,1750823.8199470227,0.019706966074327648,0.0,,,0.06272264632179238,1.5
2020-11-03,1750823.8199470227,0.0,0.0,,,0.07371441104932665,1.356586840707228
2020-11-04,1750823.8199470227,0.0,0.0,,,0.07363433885174671,1.3580620340916916
2020-11-05,1750823.8199470227,0.0,0.0,,,0.07300006868103591,1.369861724883256
2020-11-06,1750823.8199470227,0.0,0.0,,,0.07247637324157141,1.3797599897374753
2020-11-09,1750823.8199470227,0.0,0.0,,,0.07247358664920382,1.3798130411846892
2020-11-10,1750823.8199470227,0.0,0.0,,,0.07242727918577548,1.3806952452749286
2020-11-11,1750823.8199470227,0.0,0.0,,,0.07237507484094048,1.3816911446346845
2020-11-12,1750823.8199470227,0.0,0.0,,,0.0708030155372491,1.4123692224293825
2020-11-13,1750823.8199470227,0.0,0.0,,,0.07042279853076315,1.4199946904455452
2020-11-16,1750823.8199470227,0.0,0.0,,,0.07034131197749281,1.421639676439318
2020-11-17,1750823.8199470227,0.0,0.0,,,0.0703021493664265,1.4224316169735205
2020-11-18,1750823.8199470227,0.0,0.0,,,0.0702853815785474,1.4227709625257572
2020-11-19,1750823.8199470227,0.0,0.0,,,0.07018392754643057,1.4248276421100037
2020-11-20,1750823.8199470227,0.0,0.0,,,0.06933291420038054,1.4423164113798514
2020-11-23,1750823.8199470227,0.0,0.0,,,0.06909108977586009,1.4473646359380374
2020-11-24,1750823.8199470227,0.0,0.0,,,0.06909317581549526,1.4473209375559402
2020-11-25,1750823.8199470227,0.0,0.0,,,0.0688932440709911,1.4515211375001433
2020-11-27,1750823.8199470227,0.0,0.0,,,0.06869489037840505,1.4557123455492993
2020-11-30,1750823.8199470227,0.0,0.0,,,0.06861276957639421,1.457454649001727
2020-12-01,1750823.8199470227,0.0,0.0,,,0.06274341155199933,1.5
2020-12-02,1750823.8199470227,0.0,0.0,,,0.06259660528860324,1.5
2020-12-03,1750823.8199470227,0.0,0.0,,,0.06259840390723911,1.5
2020-12-04,1750823.8199470227,0.0,0.0,,,0.06259840390723913,1.5
2020-12-07,1750823.8199470227,0.0,0.0,,,0.06259840390723913,1.5
2020-12-08,1750823.8199470227,0.0,0.0,,,0.06259840390723911,1.5
2020-12-09,1750823.8199470227,0.0,0.0,,,0.06259840390723911,1.5
2020-12-10,1750823.8199470227,0.0,0.0,,,0.06259840390723913,1.5
2020-12-11,1750823.8199470227,0.0,0.0,,,0.06259840390723913,1.5
2020-12-14,1750823.8199470227,0.0,0.0,,,0.06259840390723913,1.5
2020-12-15,1750823.8199470227,0.0,0.0,,,0.06259840390723911,1.5
2020-12-16,1750823.8199470227,0.0,0.0,,,0.06259840390723913,1.5
2020-12-17,1750823.8199470227,0.0,0.0,,,0.06259840390723913,1.5
2020-12-18,1750823.8199470227,0.0,0.0,,,0.06259840390723913,1.5
2020-12-21,1750823.8199470227,0.0,0.0,,,0.06259840390723913,1.5
2020-12-22,1750823.8199470227,0.0,0.0,,,0.06259840390723913,1.5
2020-12-23,1750823.8199470227,0.0,0.0,,,0.06259840390723913,1.5
2020-12-24,1750823.8199470227,0.0,0.0,,,0.06259840390723913,1.5
2020-12-28,1750823.8199470227,0.0,0.0,,,0.06259840390723913,1.5
2020-12-29,1750823.8199470227,0.0,0.0,,,0.06259840390723913,1.5
2020-12-30,1739277.1448596632,-0.006594995427757433,4017.0,167.06670805206298,165.54518997433107,0.06259840390723913,1.5
2020-12-31,1743843.7610290395,0.0026255828077041965,0.0,,,0.06422284234394682,1.5
2021-01-04,1726005.2217266639,-0.010229436662289704,4165.0,163.51635,165.54518997433107,0.06438140237278715,1.5
2021-01-05,1751402.6465318513,0.01471457008674637,0.0,,,0.06791444586827557,1.4724407851895962
2021-01-06,1749615.6431394021,-0.0010203269910478152,3469.0,157.33973752746581,165.54518997433107,0.0740066100026587,1.3512306535376704
2021-01-07,1779137.9152120983,0.01687357574131143,0.0,,,0.07406371183638692,1.3501888782040599
2021-01-08,1779212.8544471671,4.2121093833280554e-05,3164.0,159.0159,165.54518997433107,0.08018188710881291,1.2471644607751924
2021-01-11,1799128.0948466654,0.011193287160510268,0.0,,,0.08018224398061638,1.2471589099473752
2021-01-12,1799128.0948466654,0.0,0.0,,,0.08175598113005107,1.2231520999170418
2021-01-13,1799128.0948466654,0.0,0.0,,,0.08107747591570373,1.2333881743428967
2021-01-14,1799128.0948466654,0.0,0.0,,,0.07953851037262002,1.257252612998691
2021-01-15,1799128.0948466654,0.0,0.0,,,0.0795082493122186,1.2577311268333045
2021-01-19,1799128.0948466654,0.0,0.0,,,0.07947579840045348,1.2582446733800843
2021-01-20,1799128.0948466654,0.0,0.0,,,0.07890994246771452,1.2672674300949383
2021-01-21,1799128.0948466654,0.0,0.0,,,0.07882440207897337,1.2686426710831376
2021-01-22,1799128.0948466654,0.0,0.0,,,0.07710737972074613,1.2968927275464723
2021-01-25,1799128.0948466654,0.0,0.0,,,0.0771221700332558,1.2966440124399905
2021-01-26,1799128.0948466654,0.0,0.0,,,0.07594282291415175,1.3167801269784674
2021-01-27,1780822.046308074,-0.010174955630466997,3291.0,167.09120085754395,165.54518997433107,0.07451932810264794,1.3419337311019937
2021-01-28,1793328.900979208,0.0070230794239452,0.0,,,0.07501924880559738,1.332991220148538
2021-01-29,1789325.894111528,-0.002232165480350101,3072.0,161.51615,165.54518997433107,0.07364456001818254,1.3578735479621362
2021-02-01,1805052.4473494417,0.00878909386471638,0.0,,,0.06257203130251786,1.5
2021-02-02,1804668.2943248616,-0.00021282097655617171,3247.0,169.0169,165.54518997433107,0.06486102466517156,1.5
2021-02-03,1793074.290760736,-0.006424451296997535,0.0,,,0.06486958843519978,1.5
2021-02-04,1792870.2271880854,-0.00011380653534664997,3066.0,166.51665,165.54518997433107,0.06637938347379299,1.5
2021-02-05,1789434.2076596653,-0.0019164909296358612,0.0,,,0.06638271131354417,1.5
2021-02-08,1783429.081640432,-0.0033558797487655,3168.0,167.94179555206298,165.54518997433107,0.06654579115574293,1.5
2021-02-09,1781155.4558779679,-0.001274861885942058,0.0,,,0.06697276170460575,1.4931443389040198
2021-02-10,1776099.6486117288,-0.002838498599072037,3400.0,165.716566947937,165.54518997433107,0.06704813060428563,1.4914658932132574
2021-02-11,1779840.748590214,0.0021063570286776745,0.0,,,0.06734809390270718,1.4848230173293786
2021-02-12,1784410.1042908859,0.002567283451787139,3593.0,162.51624999999999,165.54518997433107,0.06745149147031332,1.482546906231301
2021-02-16,1789957.0503671633,0.0031085601134732688,0.0,,,0.06760785252519179,1.4791181240779445
2021-02-17,1798108.3993090694,0.00455393549260541,3813.0,163.19631067504884,165.54518997433107,0.06783969350135467,1.4740632635376387
2021-02-18,1798098.1478226322,-5.701261637569566e-06,0.0,,,0.06836248757989674,1.4627905382045645
2021-02-19,1782494.4633157805,-0.008677882531466174,3869.0,166.42814017333984,165.54518997433107,0.06836264740154432,1.4627871184190124
2021-02-22,1793847.359609722,0.006369106063209173,0.0,,,0.07083440521782187,1.4117433426947177
2021-02-23,1805359.6611612462,0.00641765950143558,3527.0,156.36713661499024,165.54518997433107,0.07189248985178057,1.390965874268205
2021-02-24,1825478.7701867577,0.011144100235722876,0.0,,,0.07291270751144091,1.3715030399098642
2021-02-25,1812251.5047087604,-0.007245915807963077,3235.0,156.85268931579589,165.54518997433107,0.07602841278509483,1.3152977464183593
2021-02-26,1852919.7137967816,0.022440709240606704,0.0,,,0.07771889580755637,1.286688378172729
2021-03-01,1852919.7137967816,0.0,0.0,,,0.08949533496293939,1.1173766771353018
2021-03-02,1852919.7137967816,0.0,0.0,,,0.08949533496293939,1.1173766771353018
2021-03-03,1852919.7137967816,0.0,0.0,,,0.08949533496293939,1.1173766771353018
2021-03-04,1852919.7137967816,0.0,0.0,,,0.08949533496293939,1.1173766771353018
2021-03-05,1852919.7137967816,0.0,0.0,,,0.0894953349629394,1.1173766771353015
2021-03-08,1852919.7137967816,0.0,0.0,,,0.0894953349629394,1.1173766771353015
2021-03-09,1852919.7137967816,0.0,0.0,,,0.0894953349629394,1.1173766771353015
2021-03-10,1852919.7137967816,0.0,0.0,,,0.0894953349629394,1.1173766771353015
2021-03-11,1852919.7137967816,0.0,0.0,,,0.0894953349629394,1.1173766771353015
2021-03-12,1852919.7137967816,0.0,0.0,,,0.0894953349629394,1.1173766771353015
2021-03-15,1852919.7137967816,0.0,0.0,,,0.0894953349629394,1.1173766771353015
2021-03-16,1852919.7137967816,0.0,0.0,,,0.0894953349629394,1.1173766771353015
2021-03-17,1852919.7137967816,0.0,0.0,,,0.08949533496293939,1.1173766771353018
2021-03-18,1852919.7137967816,0.0,0.0,,,0.0894953349629394,1.1173766771353015
2021-03-19,1852919.7137967816,0.0,0.0,,,0.08949533496293939,1.1173766771353018
2021-03-22,1852919.7137967816,0.0,0.0,,,0.0894953349629394,1.1173766771353015
2021-03-23,1852919.7137967816,0.0,0.0,,,0.08949533496293939,1.1173766771353018
2021-03-24,1852919.7137967816,0.0,0.0,,,0.0894953349629394,1.1173766771353015
2021-03-25,1852919.7137967816,0.0,0.0,,,0.08949533496293939,1.1173766771353018
2021-03-26,1852919.7137967816,0.0,0.0,,,0.0894953349629394,1.1173766771353015
2021-03-29,1852919.7137967816,0.0,0.0,,,0.08949533496293939,1.1173766771353018
2021-03-30,1852919.7137967816,0.0,0.0,,,0.08815025113426836,1.1344267170343325
2021-03-31,1852919.7137967816,0.0,0.0,,,0.08811723056910226,1.134851825847831
2021-04-01,1852919.7137967816,0.0,0.0,,,0.08502693691116484,1.176097877128972
2021-04-05,1852919.7137967816,0.0,0.0,,,0.08033093362748789,1.2448504640033424
2021-04-06,1852571.5540359435,-0.0001878979203716602,3184.0,161.20361875,165.54518997433107,0.08025242694938724,1.246068234959012
2021-04-07,1866066.3776881301,0.0072843737791328245,0.0,,,0.07323469426358274,1.365473031676556
2021-04-08,1863553.5071173408,-0.0013466137115135668,3611.0,165.5615526687622,165.54518997433107,0.07443679533861146,1.3434216175629545
2021-04-09,1865230.17362885,0.0008997147144449436,0.0,,,0.07138688224009276,1.4008175852767157
2021-04-12,1869385.7319635868,0.0022279064500936308,3807.0,167.7772740966797,165.54518997433107,0.07137871692169497,1.4009778308246088
2021-04-13,1873308.8542932987,0.002098615744537069,3807.0,167.7772740966797,165.54518997433107,0.0714421095465632,1.3997347031700385
2021-04-14,1860555.3810572147,-0.006807992823423259,3807.0,167.7772740966797,165.54518997433107,0.07148935738195521,1.3988096083409645
2021-04-15,1869328.6292871952,0.004715392145433039,3807.0,167.7772740966797,165.54518997433107,0.07308384224939406,1.368291498122885
2021-04-16,1873202.2587580204,0.0020722035762659186,3807.0,167.7772740966797,165.54518997433107,0.07355604204177751,1.359507624719709
2021-04-19,1867980.9364161014,-0.0027873777738133265,3807.0,167.7772740966797,165.54518997433107,0.07359980805039869,1.3586991956762082
2021-04-20,1860877.0846399784,-0.003802957320192202,3807.0,167.7772740966797,165.54518997433107,0.0739257740293859,1.3527081902483626
2021-04-21,1855908.2689626466,-0.0026701471678840516,0.0,,,0.07446540277233678,1.342905514198724
2021-04-22,1843506.1823434026,-0.0066824890144899785,3816.0,168.60085803375244,165.54518997433107,0.07474895089797125,1.3378114180692011
2021-04-23,1843419.6447151077,-4.6941870400996066e-05,0.0,,,0.07616777144923473,1.312891241233824
2021-04-26,1854681.6466813055,0.006109299094476217,3840.0,167.41673389587402,165.54518997433107,0.07296575564084402,1.3705059191358944
2021-04-27,1856300.2404313055,0.0008727070507741352,3840.0,167.41673389587402,165.54518997433107,0.07265014838146766,1.3764596800948727
2021-04-28,1864185.6701188055,0.004247927956777087,3840.0,167.41673389587402,165.54518997433107,0.07242059949238752,1.3808225933080198
2021-04-29,1866645.2013688055,0.0013193595946068282,3840.0,167.41673389587402,165.54518997433107,0.07084073438528606,1.4116172124377422
2021-04-30,1865898.3068375555,-0.00040012667147582004,3840.0,167.41673389587402,165.54518997433107,0.07084011810083875,1.411629493017686
2021-05-03,1850359.7130875555,-0.00832767450029781,3840.0,167.41673389587402,166.91181043040692,0.06938384547040734,1.4412576778070143
2021-05-04,1840646.3899628622,-0.0052494242368070765,0.0,,,0.0717430266633632,1.3938636917177445
2021-05-05,1829436.591936151,-0.006090142076087379,3173.0,166.9596874633789,166.91181043040692,0.072536959382479,1.3786075519475742
2021-05-06,1839805.9222387727,0.005668045751532347,0.0,,,0.07335261959452118,1.363277829105222
2021-05-07,1839805.9222387727,0.0,0.0,,,0.07402673232106141,1.3508633552307823
2021-05-10,1839805.9222387727,0.0,0.0,,,0.07370493526675274,1.3567612485931941
2021-05-11,1839805.9222387727,0.0,0.0,,,0.0736482000871887,1.3578064349381875
2021-05-12,1839805.9222387727,0.0,0.0,,,0.0735394994394591,1.3598134439618308
2021-05-13,1839805.9222387727,0.0,0.0,,,0.07335109667500468,1.3633061335547323
2021-05-14,1839805.9222387727,0.0,0.0,,,0.07286805478496465,1.3723434815860307
2021-05-17,1839805.9222387727,0.0,0.0,,,0.0728679248094564,1.372345929453758
2021-05-18,1839805.9222387727,0.0,0.0,,,0.07042408633042153,1.4199687239222638
2021-05-19,1839805.9222387727,0.0,0.0,,,0.06939082116789,1.4411127915326378
2021-05-20,1839805.9222387727,0.0,0.0,,,0.06828225165593453,1.4645094087389958
2021-05-21,1839805.9222387727,0.0,0.0,,,0.06451761849068507,1.5
2021-05-24,1839805.9222387727,0.0,0.0,,,0.0626889428973098,1.5
2021-05-25,1839805.9222387727,0.0,0.0,,,0.042760583732162315,1.5
2021-05-26,1839805.9222387727,0.0,0.0,,,0.042760583732162315,1.5
2021-05-27,1839805.9222387727,0.0,0.0,,,0.042760583732162315,1.5
2021-05-28,1839805.9222387727,0.0,0.0,,,0.042760583732162315,1.5
2021-06-01,1839805.9222387727,0.0,0.0,,,0.042760583732162315,1.5
2021-06-02,1839805.9222387727,0.0,0.0,,,0.042760583732162315,1.5
2021-06-03,1839805.9222387727,0.0,0.0,,,0.042760583732162315,1.5
2021-06-04,1839805.9222387727,0.0,0.0,,,0.042760583732162315,1.5
2021-06-07,1839805.9222387727,0.0,0.0,,,0.042760583732162315,1.5
2021-06-08,1839805.9222387727,0.0,0.0,,,0.042760583732162315,1.5
2021-06-09,1839805.9222387727,0.0,0.0,,,0.042760583732162315,1.5
2021-06-10,1839805.9222387727,0.0,0.0,,,0.042760583732162315,1.5
2021-06-11,1838466.9529791526,-0.0007277774483902544,5185.0,167.4992464187622,169.1115716666369,0.042760583732162315,1.5
2021-06-14,1847031.0006546401,0.004658254890907765,0.0,,,0.04277795682131489,1.5
2021-06-15,1846151.9200014344,-0.0004759425547780083,5428.0,169.21691694793702,169.1115716666369,0.04386953473984952,1.5
2021-06-16,1845265.579561179,-0.0004801015727106117,0.0,,,0.043877953420748406,1.5
2021-06-17,1867984.0888276626,0.012311782931477167,5430.0,170.17601248168944,169.1115716666369,0.04388617352024138,1.5
2021-06-18,1867348.754965358,-0.0003401173843528005,5430.0,170.17601248168944,169.1115716666369,0.05058419473866869,1.5
2021-06-21,1858405.5277314712,-0.0047892645710161386,5430.0,170.17601248168944,169.1115716666369,0.05059287091341249,1.5
2021-06-22,1872382.3755708267,0.007520881546460245,5430.0,170.17601248168944,169.1115716666369,0.051572997566301175,1.5
2021-06-23,1871942.4971833755,-0.00023492978420980304,5430.0,170.17601248168944,169.1115716666369,0.05375812681487259,1.5
2021-06-24,1857080.5898347427,-0.007939296944748486,5430.0,170.17601248168944,169.1115716666369,0.0537635484403392,1.5
2021-06-25,1844151.7777314712,-0.006961901478073185,5430.0,170.17601248168944,169.1115716666369,0.056236811279425834,1.5
2021-06-28,1855671.5538850357,0.006246652955937959,5430.0,170.17601248168944,169.1115716666369,0.058011248696865664,1.5
2021-06-29,1856825.3957429458,0.0006217920706357294,5430.0,170.17601248168944,169.1115716666369,0.059415975467284395,1.5
2021-06-30,1854658.8144746353,-0.0011668201400507616,5430.0,170.17601248168944,169.1115716666369,0.05942801661280727,1.5
2021-07-01,1852706.7453828384,-0.0010525219391092078,5430.0,170.17601248168944,169.1115716666369,0.059477206753770044,1.5
2021-07-02,1873886.4464631607,0.011431761196478929,5430.0,170.17601248168944,169.1115716666369,0.05758706672680871,1.5
2021-07-06,1918618.8222566177,0.023871444226455818,5430.0,170.17601248168944,169.1115716666369,0.06211480404892352,1.5
2021-07-07,1924276.8398347427,0.002949005561964757,5430.0,170.17601248168944,174.20644948037506,0.07868928639920818,1.2708210301041218
2021-07-08,1933733.1894746353,0.0049142355424829365,5430.0,170.17601248168944,176.77230813341177,0.07877006184320581,1.2695178556423254
2021-07-09,1930456.18248611,-0.0016946531229655726,5430.0,170.17601248168944,176.9725187263206,0.07921741583063432,1.2623486761269584
2021-07-12,1930241.7531648208,-0.00011107702067236769,5430.0,170.17601248168944,177.25621778142292,0.07789545736525977,1.2837719089457267
2021-07-13,1919058.6177888443,-0.005793644945064846,5430.0,170.17601248168944,177.42304290269468,0.0774477253975081,1.2911935048671879
2021-07-14,1920231.5163484146,0.0006111843320981691,5430.0,170.17601248168944,177.60879494787443,0.078440198795685,1.2748565344724878
2021-07-15,1906526.185080104,-0.007137332739113211,5430.0,170.17601248168944,177.86086863912215,0.07816097174927623,1.279410910099464
2021-07-16,1890895.9612336685,-0.008198273891412033,5430.0,170.17601248168944,177.86086863912215,0.07921356971915043,1.2624099678192424
2021-07-19,1885763.9238327472,-0.002714077086278799,0.0,,,0.0808970294297071,1.2361393329886337
2021-07-20,1886311.315988613,0.0002902760780116864,3246.0,178.38383391418458,177.86086863912215,0.07984862665861141,1.252369692312239
2021-07-21,1883314.8573694243,-0.0015885281468601686,0.0,,,0.07984381052205441,1.2524452345918293
2021-07-22,1891543.2850298893,0.004369119496013596,3408.0,179.37943212127686,178.17512354375404,0.07905903596689906,1.2648775535521157
2021-07-23,1894714.416133405,0.0016764782115283872,3408.0,179.37943212127686,178.35675822307005,0.0794895536221517,1.2580269411920886
2021-07-26,1902072.2764849674,0.0038833611487361086,3408.0,179.37943212127686,178.72543573328258,0.07912763821384193,1.2637809273385698
2021-07-27,1889559.8265337956,-0.006578325180310651,3408.0,179.37943212127686,178.74584259940744,0.07943961546314368,1.2588177751992693
2021-07-28,1890229.5076861393,0.00035441119298784685,3408.0,179.37943212127686,178.74584259940744,0.0806595981911158,1.239778057944931
2021-07-29,1885049.3331255924,-0.0027405003146353524,3408.0,179.37943212127686,178.74584259940744,0.07870004472897336,1.2706473083259262
2021-07-30,1880362.4096839365,-0.0024863664622954973,0.0,,,0.07811092174871859,1.280230699641443
2021-08-02,1880362.4096839365,0.0,0.0,,,0.07718938536900041,1.2955149146732348
2021-08-03,1880362.4096839365,0.0,0.0,,,0.0764419483453199,1.3081822502516374
2021-08-04,1880362.4096839365,0.0,0.0,,,0.0764419483453199,1.3081822502516374
2021-08-05,1880362.4096839365,0.0,0.0,,,0.0764419483453199,1.3081822502516374
2021-08-06,1880362.4096839365,0.0,0.0,,,0.0764419483453199,1.3081822502516374
2021-08-09,1880362.4096839365,0.0,0.0,,,0.0764419483453199,1.3081822502516374
2021-08-10,1880362.4096839365,0.0,0.0,,,0.0764419483453199,1.3081822502516374
2021-08-11,1880362.4096839365,0.0,0.0,,,0.0764419483453199,1.3081822502516374
2021-08-12,1880362.4096839365,0.0,0.0,,,0.0764419483453199,1.3081822502516374
2021-08-13,1880362.4096839365,0.0,0.0,,,0.0764419483453199,1.3081822502516374
2021-08-16,1880362.4096839365,0.0,0.0,,,0.0764419483453199,1.3081822502516374
2021-08-17,1880362.4096839365,0.0,0.0,,,0.0764419483453199,1.3081822502516374
2021-08-18,1880362.4096839365,0.0,0.0,,,0.0764419483453199,1.3081822502516374
2021-08-19,1880362.4096839365,0.0,0.0,,,0.0764419483453199,1.3081822502516374
2021-08-20,1880362.4096839365,0.0,0.0,,,0.0764419483453199,1.3081822502516374
2021-08-23,1880362.4096839365,0.0,0.0,,,0.0764419483453199,1.3081822502516374
2021-08-24,1880362.4096839365,0.0,0.0,,,0.0764419483453199,1.3081822502516374
2021-08-25,1880362.4096839365,0.0,0.0,,,0.0764419483453199,1.3081822502516374
2021-08-26,1880362.4096839365,0.0,0.0,,,0.0764419483453199,1.3081822502516374
2021-08-27,1880362.4096839365,0.0,0.0,,,0.0764419483453199,1.3081822502516374
2021-08-30,1880362.4096839365,0.0,0.0,,,0.0764419483453199,1.3081822502516374
2021-08-31,1889617.081441264,0.00492174897225417,4246.0,171.25712949371336,178.74584259940744,0.0764419483453199,1.3081822502516374
2021-09-01,1911191.9680115322,0.01141759713233137,0.0,,,0.07699293498812386,1.2988204698966856
2021-09-02,1904359.3177758744,-0.0035750727033280194,4009.0,174.75548039245606,178.74584259940744,0.0801403379248642,1.247811059815536
2021-09-03,1926267.4018041026,0.011504175616298573,0.0,,,0.08058969520255133,1.2408534335396542
2021-09-07,1932006.6950042865,0.002979489345460884,3978.0,173.91738389587402,178.74584259940744,0.08357328160479946,1.196554665316112
2021-09-08,1944562.2115046312,0.006498692024624164,0.0,,,0.08363204195286593,1.1957139592066743
2021-09-09,1935494.8225823678,-0.00466294617298324,4091.0,176.31862497253417,178.74584259940744,0.08406733778160344,1.1895226212561607
